,total_raw_counts,total_norm_counts,size_factor,n_genes_detected,pct_zeros,median_raw_count,outlier_flag
TCGA-AA-6074,203593,188191.2804008649,1.0818407716145404,447,0.6666666666666667,122.5,0
TCGA-AA-6075,175803,166044.4607094843,1.0587706403984745,448,0.4444444444444444,127.0,0
TCGA-AA-6076,191420,187401.3001344256,1.0214443542424292,450,0.0,122.0,0
TCGA-AA-6077,197524,194902.17844612827,1.013451986913509,447,0.6666666666666667,118.5,0
TCGA-AA-6078,207650,197252.3979801716,1.0527121704288411,449,0.2222222222222222,128.5,0
TCGA-AA-6079,175136,161586.4655956354,1.0838531516511527,447,0.6666666666666667,127.0,0
TCGA-AA-6080,183287,173738.69858735226,1.0549578274171718,449,0.2222222222222222,111.0,0
TCGA-AA-6081,182013,174711.210526433,1.0417934799465103,447,0.6666666666666667,126.0,0
TCGA-AA-6082,165789,162718.52838214173,1.0188698339911686,448,0.4444444444444444,118.0,0
TCGA-AA-6083,195852,192578.40223111794,1.0169987793592417,448,0.4444444444444444,124.0,0
TCGA-AA-6084,178783,174722.28088321313,1.0232409919116219,449,0.2222222222222222,115.0,0
TCGA-AA-6085,198923,197677.22253517646,1.006302078959056,447,0.6666666666666667,126.5,0
TCGA-AA-6086,203877,190553.12853581237,1.0699220819231186,447,0.6666666666666667,115.0,0
TCGA-AA-6087,192007,177281.94523554415,1.0830600924696054,449,0.2222222222222222,125.0,0
TCGA-AA-6088,202258,194415.70940023172,1.0403377413479682,447,0.6666666666666667,118.0,0
TCGA-AA-6089,184336,167065.1114097096,1.1033781885670633,445,1.1111111111111112,123.0,0
TCGA-AA-6090,171999,164157.5812821439,1.0477676306912609,446,0.8888888888888888,115.0,0
TCGA-AA-6091,177377,173968.7838919438,1.0195909635729428,449,0.2222222222222222,111.5,0
TCGA-AA-6092,195189,182424.9110249175,1.06996900205882,448,0.4444444444444444,129.0,0
TCGA-AA-6093,183239,180451.90376670557,1.0154450918783196,447,0.6666666666666667,123.0,0
TCGA-AA-6094,208688,190204.41635381797,1.0971774683285949,448,0.4444444444444444,112.0,0
TCGA-AA-6095,175235,163782.95481576188,1.0699220819231186,449,0.2222222222222222,124.0,0
TCGA-AA-6096,164070,154234.90500106363,1.0637669858121193,446,0.8888888888888888,121.0,0
TCGA-AA-6097,181954,170713.03984548993,1.0658471090707782,448,0.4444444444444444,121.0,0
TCGA-AA-6098,189448,175814.51543825417,1.0775447040181043,449,0.2222222222222222,127.5,0
TCGA-AA-6099,199859,190810.3133305707,1.0474224192156367,446,0.8888888888888888,126.0,0
TCGA-AA-6100,192099,177909.2751700493,1.0797582071895233,448,0.4444444444444444,127.5,0
TCGA-AA-6101,185594,186544.83760416758,0.9949029004695098,448,0.4444444444444444,104.0,0
TCGA-AA-6102,186630,176340.81977239536,1.0583482612867796,449,0.2222222222222222,129.5,0
TCGA-AA-6103,181700,175858.71440782654,1.0332157869562675,447,0.6666666666666667,124.5,0
TCGA-AA-6104,184655,176491.3371534362,1.0462553175596747,446,0.8888888888888888,117.0,0
TCGA-AA-6105,195273,181220.32364117965,1.0775447040181043,447,0.6666666666666667,124.5,0
TCGA-AA-6106,188933,174580.65341533942,1.0822104070748055,449,0.2222222222222222,117.5,0
TCGA-AA-6107,166646,158486.8856465523,1.0514813217520322,449,0.2222222222222222,112.0,0
TCGA-AA-6108,188043,177443.57690370997,1.0597340477533421,447,0.6666666666666667,121.0,0
TCGA-AA-6109,185222,177397.68609677666,1.044106065165669,448,0.4444444444444444,106.5,0
TCGA-AA-6110,195968,193645.07134923333,1.0119958057005094,450,0.0,123.0,0
TCGA-AA-6111,203045,186865.03144439615,1.08658639035104,445,1.1111111111111112,122.5,0
TCGA-AA-6112,186065,171049.81455420592,1.0877825298140604,447,0.6666666666666667,127.0,0
TCGA-AA-6113,190776,189309.12460888055,1.0077485720466464,448,0.4444444444444444,111.0,0
TCGA-AA-6114,172363,161936.0039251677,1.0643896096117742,447,0.6666666666666667,125.5,0
TCGA-AA-6115,183593,168158.5604983403,1.0917850358371262,448,0.4444444444444444,132.0,0
TCGA-AA-6116,184395,171884.40264382493,1.0727849482777052,447,0.6666666666666667,120.5,0
TCGA-AA-6117,175222,176847.80468925048,0.9908067578667019,446,0.8888888888888888,113.0,0
TCGA-AA-6118,186181,177227.28984547302,1.0505210578028579,448,0.4444444444444444,120.5,0
TCGA-AA-6119,193134,187265.32003801726,1.031338850999167,450,0.0,123.5,0
TCGA-AA-6120,183139,173855.1332274027,1.0534000152900518,449,0.2222222222222222,124.5,0
TCGA-AA-6121,186209,180657.99706129875,1.0307265829855168,449,0.2222222222222222,113.5,0
TCGA-AA-6122,184473,175513.00718978487,1.0510503064911112,448,0.4444444444444444,115.5,0
TCGA-AA-6123,184065,174846.12978436827,1.0527256178160822,447,0.6666666666666667,115.0,0
TCGA-AA-6124,180446,171785.30605975114,1.0504158017871241,448,0.4444444444444444,127.0,0
TCGA-AA-6125,182244,166543.1393953034,1.0942750368565428,447,0.6666666666666667,125.0,0
TCGA-AA-6126,193354,193513.37886919497,0.9991763935386467,450,0.0,119.5,0
TCGA-AA-6127,175571,165062.50496902535,1.0636637317054325,446,0.8888888888888888,122.0,0
TCGA-AA-6128,168011,167138.3142452311,1.0052213387379776,449,0.2222222222222222,119.5,0
TCGA-AA-6129,183835,170264.61419140172,1.079701738808413,449,0.2222222222222222,116.5,0
TCGA-AA-6130,179538,176929.69180115117,1.0147420603760517,448,0.4444444444444444,118.5,0
TCGA-AA-6131,177730,178983.0511412407,0.9929990514003928,446,0.8888888888888888,117.5,0
TCGA-AA-6132,196144,197894.51873347504,0.9911542838847769,445,1.1111111111111112,118.0,0
TCGA-AA-6133,190802,177153.13513635562,1.0770455733291922,448,0.4444444444444444,124.0,0
TCGA-AA-6134,171407,163350.0969070628,1.0493229159057136,448,0.4444444444444444,111.0,0
TCGA-AA-6135,183226,172962.1040984895,1.0593418769678353,447,0.6666666666666667,122.0,0
TCGA-AA-6136,186690,179605.81203212202,1.0394429773052722,449,0.2222222222222222,128.5,0
TCGA-AA-6137,178644,164679.27176555299,1.084799550573238,448,0.4444444444444444,120.5,0
TCGA-AA-6138,198006,184346.93924504606,1.074094318087904,445,1.1111111111111112,122.5,0
TCGA-AA-6139,193852,180522.26880099077,1.0738398164810572,447,0.6666666666666667,117.0,0
TCGA-AA-6140,192538,175572.5859829845,1.096629060408438,445,1.1111111111111112,118.5,0
TCGA-AA-6141,177826,176175.6192148612,1.0093678160036776,447,0.6666666666666667,115.0,0
TCGA-AA-6142,170805,164117.32485435874,1.0407493550822622,449,0.2222222222222222,120.0,0
TCGA-AA-6143,193259,187609.17545241932,1.0301148626337497,446,0.8888888888888888,120.0,0
TCGA-AA-6144,169549,156867.48512703576,1.080842214450588,450,0.0,124.0,0
TCGA-AA-6145,180759,174663.72690045266,1.0348971890598742,445,1.1111111111111112,114.0,0
TCGA-AA-6146,187413,184808.80454978527,1.0140912953609478,449,0.2222222222222222,119.0,0
TCGA-AA-6147,220111,198999.0589087293,1.1060906579510692,449,0.2222222222222222,126.0,0
TCGA-AA-6148,198989,187773.3785289203,1.0597295610216242,450,0.0,122.5,0
TCGA-AA-6149,173369,175645.7532476238,0.9870378121558451,448,0.4444444444444444,117.5,1
TCGA-AA-6150,165420,159933.9341596908,1.0343020752233323,450,0.0,123.0,0
TCGA-AA-6151,197666,178272.1052894745,1.1087881622255713,448,0.4444444444444444,125.0,0
TCGA-AA-6152,203310,180523.73232422466,1.12622311417122,446,0.8888888888888888,133.5,1
TCGA-AA-6153,184806,177789.35132340054,1.039466079516968,445,1.1111111111111112,119.5,0
TCGA-AA-6154,197922,181687.53876786685,1.0893537407255822,449,0.2222222222222222,108.5,0
TCGA-AA-6155,170966,173507.68311776198,0.9853511782758526,447,0.6666666666666667,106.5,1
TCGA-AA-6156,187246,173489.84773695387,1.07929081985191,446,0.8888888888888888,123.0,0
TCGA-AA-6157,195983,186134.90321422918,1.0529083831979449,447,0.6666666666666667,115.0,0
TCGA-AA-6158,190235,186884.84914272086,1.0179262838729142,449,0.2222222222222222,114.0,0
TCGA-AA-6159,194099,194038.99427325427,1.0003092457109999,446,0.8888888888888888,115.5,0
TCGA-AA-6160,182079,177613.93042834822,1.025139185653307,448,0.4444444444444444,127.5,0
TCGA-AA-6161,184844,186069.75077794224,0.9934124124269663,447,0.6666666666666667,125.5,0
TCGA-AA-6162,179841,167586.44585352053,1.073123778501697,446,0.8888888888888888,130.5,0
TCGA-AA-6163,180757,174162.69094148552,1.0378629258819272,446,0.8888888888888888,132.0,0
TCGA-AA-6164,188364,175345.4654576431,1.0742450596505542,448,0.4444444444444444,134.5,0
TCGA-AA-6165,198673,181120.48642361333,1.0969107024996279,447,0.6666666666666667,128.0,0
TCGA-AA-6166,188153,177207.5976887961,1.0617659877677803,445,1.1111111111111112,119.5,0
TCGA-AA-6167,188257,171747.86316950415,1.0961242633580972,448,0.4444444444444444,121.5,0
TCGA-AA-6168,176020,167986.34284919995,1.0478232754790775,447,0.6666666666666667,113.0,0
TCGA-AA-6169,195601,183113.45633948295,1.0681956635527965,448,0.4444444444444444,118.0,0
TCGA-AA-6170,176480,167668.690269918,1.0525519088620379,447,0.6666666666666667,128.0,0
TCGA-AA-6171,178147,172335.0604614567,1.033724649662006,449,0.2222222222222222,117.0,0
TCGA-AA-6172,193383,185703.3141663865,1.0413545976176422,446,0.8888888888888888,121.0,0
TCGA-AA-6173,187078,187480.61694259342,0.9978524876376063,446,0.8888888888888888,112.5,0
TCGA-AA-6174,178155,173473.9657927863,1.0269840732920419,448,0.4444444444444444,122.0,0
TCGA-AA-6175,171570,166850.66758326153,1.0282847679610478,448,0.4444444444444444,117.0,0
TCGA-AA-6176,190124,176801.45729920053,1.0753531271987977,445,1.1111111111111112,124.5,0
TCGA-AA-6177,195172,184486.64354900704,1.057919404057858,447,0.6666666666666667,120.0,0
TCGA-AA-6178,192220,186356.78459030113,1.0314623125881301,449,0.2222222222222222,122.5,0
TCGA-AA-6179,185953,171232.29453236444,1.0859692122203806,448,0.4444444444444444,114.5,0
TCGA-AA-6180,197667,178602.64202372739,1.1067417467079792,448,0.4444444444444444,126.0,0
TCGA-AA-6181,206495,189109.66039408214,1.0919325832942053,449,0.2222222222222222,116.5,0
TCGA-AA-6182,197442,185455.29596643668,1.0646339268506662,448,0.4444444444444444,116.5,0
TCGA-AA-6183,181238,164027.32308269604,1.104925670881229,448,0.4444444444444444,130.5,0
TCGA-AA-6184,190963,179750.5678371903,1.0623777287477914,448,0.4444444444444444,111.0,0
TCGA-AA-6185,171002,163023.28188416304,1.0489422003018334,448,0.4444444444444444,119.0,0
TCGA-AA-6186,178663,170816.4637462616,1.0459354799979583,449,0.2222222222222222,126.0,0
TCGA-AA-6187,204150,185446.64519757644,1.1008557193498802,448,0.4444444444444444,128.0,0
TCGA-AA-6188,218844,203204.73077059537,1.076963115819682,442,1.7777777777777777,128.5,0
TCGA-AA-6189,187539,177332.398999132,1.0575563239344545,449,0.2222222222222222,127.0,0
TCGA-AA-6190,174323,170047.81438157448,1.0251410794897506,447,0.6666666666666667,109.0,0
TCGA-AA-6191,203623,190691.61291541532,1.0678130877749754,448,0.4444444444444444,124.5,0
TCGA-AA-6192,179494,170415.82764448487,1.053270711300676,448,0.4444444444444444,125.5,0
TCGA-AA-6193,184946,171141.44194401687,1.080661690699666,447,0.6666666666666667,122.0,0
TCGA-AA-6194,191167,180861.14985531502,1.056982111155046,448,0.4444444444444444,118.0,0
TCGA-AA-6195,181610,171238.14167544554,1.060569790252762,445,1.1111111111111112,123.5,0
TCGA-AA-6196,196532,184408.00593683266,1.0657454864910816,445,1.1111111111111112,122.0,0
TCGA-AA-6197,186484,171434.69222146424,1.0877844943956538,448,0.4444444444444444,120.5,0
TCGA-AA-6198,197768,177023.94181772633,1.117182218231435,450,0.0,124.0,1
TCGA-AA-6199,203885,201918.85083355382,1.0097373234758893,448,0.4444444444444444,116.0,0
TCGA-AA-6200,172682,163363.74559807056,1.0570399164625883,445,1.1111111111111112,114.0,0
TCGA-AA-6201,184600,167663.40419225753,1.1010154594518522,450,0.0,118.5,0
TCGA-AA-6202,171918,166449.41024352933,1.0328543654703832,449,0.2222222222222222,110.5,0
TCGA-AA-6203,181109,177875.51412267034,1.0181783641963205,448,0.4444444444444444,114.5,0
TCGA-AA-6204,165690,151468.2204834683,1.0938928276250788,448,0.4444444444444444,139.0,0
TCGA-AA-6205,191792,179459.9436985036,1.0687175981856682,444,1.3333333333333335,122.0,0
TCGA-AA-6206,171929,162000.9477790423,1.061283914428074,449,0.2222222222222222,121.0,0
TCGA-AA-6207,191640,184242.11403107463,1.0401530671086288,447,0.6666666666666667,118.0,0
TCGA-AA-6208,179680,171675.2474729365,1.0466272956928482,446,0.8888888888888888,119.0,0
TCGA-AA-6209,172433,166503.16224814218,1.0356139647547384,447,0.6666666666666667,123.5,0
TCGA-AA-6210,211667,202826.05885256673,1.0435887834011492,445,1.1111111111111112,112.0,0
TCGA-AA-6211,178210,167723.98792287472,1.0625194535795746,449,0.2222222222222222,120.0,0
TCGA-AA-6212,175954,168907.05447382387,1.0417208478836402,447,0.6666666666666667,108.0,0
TCGA-AA-6213,215370,198517.6125536085,1.084891145070771,447,0.6666666666666667,132.5,0
TCGA-AA-6214,186573,171391.58520701632,1.0885773637874152,448,0.4444444444444444,127.5,0
TCGA-AA-6215,206426,193826.40384422062,1.0650045396596521,447,0.6666666666666667,113.5,0
TCGA-AA-6216,168929,168834.4072815865,1.0005602692006714,447,0.6666666666666667,110.0,0
TCGA-AA-6217,176107,176788.85898462706,0.9961430884924353,447,0.6666666666666667,117.0,0
TCGA-AA-6218,197080,194127.81922526844,1.015207407091437,447,0.6666666666666667,115.5,0
TCGA-AA-6219,188169,173075.28324701815,1.0872089675071608,448,0.4444444444444444,117.0,0
TCGA-AA-6220,168711,166124.70127840043,1.015568417590502,448,0.4444444444444444,115.5,0
TCGA-AA-6221,188783,175393.83316621787,1.0763377285967257,449,0.2222222222222222,124.0,0
TCGA-AA-6222,180205,169728.8885727771,1.061722618437644,449,0.2222222222222222,117.0,0
TCGA-AA-6223,182042,174025.52307164154,1.0460649494790388,446,0.8888888888888888,122.0,0
TCGA-AA-6224,200615,182324.9431609856,1.1003157139221758,446,0.8888888888888888,121.5,0
TCGA-AA-6225,166402,151731.05912286334,1.0966904268773143,449,0.2222222222222222,122.0,0
TCGA-AA-6226,186053,180677.4171166935,1.0297523784050697,447,0.6666666666666667,121.5,0
TCGA-AA-6227,188061,178635.22142144333,1.0527655100911988,447,0.6666666666666667,122.5,0
TCGA-AA-6228,181272,168381.1845275222,1.0765573392814016,448,0.4444444444444444,126.5,0
TCGA-AA-6229,180734,170535.5901995547,1.059802237107876,448,0.4444444444444444,126.0,0
TCGA-AA-6230,183815,178007.1219471264,1.0326272229411064,449,0.2222222222222222,119.5,0
TCGA-AA-6231,183273,172453.03967065224,1.062741488059657,449,0.2222222222222222,121.5,0
TCGA-AA-6232,201250,182997.95909689763,1.0997390407695087,449,0.2222222222222222,116.5,0
TCGA-AA-6233,179816,183057.57847909932,0.9822920279726662,448,0.4444444444444444,114.0,1
TCGA-AA-6234,179268,169685.46027139624,1.0564723678344472,448,0.4444444444444444,118.5,0
TCGA-AA-6235,181727,163899.78509956386,1.1087689949660806,447,0.6666666666666667,123.0,0
TCGA-AA-6236,189071,181570.98441551247,1.0413062450954402,446,0.8888888888888888,126.0,0
TCGA-AA-6237,187542,183145.86581963653,1.024003458449304,448,0.4444444444444444,128.0,0
TCGA-AA-6238,206575,186326.4812313743,1.1086722543935221,448,0.4444444444444444,128.5,0
TCGA-AA-6239,171912,163071.08976060455,1.0542150681176798,448,0.4444444444444444,121.5,0
TCGA-AA-6240,189297,182820.9199227521,1.0354230800281732,448,0.4444444444444444,112.0,0
TCGA-AA-6241,191091,168989.32543879244,1.1307874003509928,447,0.6666666666666667,136.5,1
TCGA-AA-6242,182776,183090.67812090254,0.9982812990583019,448,0.4444444444444444,119.5,0
TCGA-AA-6243,182616,166651.09291513724,1.095798394151501,449,0.2222222222222222,128.5,0
TCGA-AA-6244,170055,162227.639603392,1.0482492404854316,446,0.8888888888888888,108.0,0
TCGA-AA-6245,178978,168479.9432885419,1.0623104240572954,446,0.8888888888888888,121.5,0
TCGA-AA-6246,193336,177122.5818165001,1.0915378379042435,447,0.6666666666666667,125.0,0
TCGA-AA-6247,171219,165653.40858822045,1.0335978079727561,446,0.8888888888888888,126.5,0
TCGA-AA-6248,206996,185774.79031828555,1.1142308364087314,450,0.0,124.0,0
TCGA-AA-6249,178988,181988.60775709254,0.9835121121367247,448,0.4444444444444444,110.5,1
TCGA-AA-6250,175298,165587.17159218743,1.0586448111555926,446,0.8888888888888888,114.0,0
TCGA-AA-6251,212256,197041.05935176136,1.0772171074307748,449,0.2222222222222222,110.0,0
TCGA-AA-6252,178029,171143.04669381486,1.0402350749224685,449,0.2222222222222222,118.0,0
TCGA-AA-6253,197363,181577.66258123177,1.0869343574224413,447,0.6666666666666667,125.0,0
TCGA-AA-6254,176249,161741.05852010063,1.089698568889336,447,0.6666666666666667,124.0,0
TCGA-AA-6255,187133,172494.19707733733,1.0848654805245384,448,0.4444444444444444,123.0,0
TCGA-AA-6256,174310,156418.422566813,1.1143828018438475,446,0.8888888888888888,108.5,0
TCGA-AA-6257,181328,167276.8755927211,1.0839992040590836,447,0.6666666666666667,119.5,0
TCGA-AA-6258,176040,169244.3214048757,1.0401530671086288,445,1.1111111111111112,110.0,0
TCGA-AA-6259,198595,189678.2180170311,1.047010047206202,446,0.8888888888888888,117.5,0
TCGA-AA-6260,195183,184089.89625875675,1.060259166671759,448,0.4444444444444444,111.0,0
TCGA-AA-6261,200030,184826.1475609126,1.0822602896815599,447,0.6666666666666667,123.5,0
TCGA-AA-6262,173736,169516.65519908202,1.0248904439269566,450,0.0,126.0,0
TCGA-AA-6263,179190,169247.44898483172,1.058745647717617,449,0.2222222222222222,125.0,0
TCGA-AA-6264,183443,170084.05725644284,1.0785431801136736,446,0.8888888888888888,125.0,0
TCGA-AA-6265,191475,167628.07160592853,1.1422609480954506,447,0.6666666666666667,124.0,1
TCGA-AA-6266,177107,174571.45810346038,1.0145243782923374,447,0.6666666666666667,122.5,0
TCGA-AA-6267,187704,175484.56721338927,1.0696325208572437,448,0.4444444444444444,127.5,0
TCGA-AA-6268,214539,200865.06309073736,1.068075237668811,447,0.6666666666666667,112.0,0
TCGA-AA-6269,174953,167000.7028206105,1.0476183455822443,447,0.6666666666666667,111.0,0
TCGA-AA-6270,186645,176964.97347038772,1.0547002400519223,448,0.4444444444444444,121.5,0
TCGA-AA-6271,188685,171472.64997799796,1.100379565045566,450,0.0,128.5,0
TCGA-AA-6272,172519,169810.86543437975,1.0159479463148178,447,0.6666666666666667,117.0,0
TCGA-AA-6273,172399,164794.71490172658,1.0461439864913638,447,0.6666666666666667,118.0,0
TCGA-AA-6274,187671,179396.47443146468,1.046124237361735,447,0.6666666666666667,116.0,0
TCGA-AA-6275,191951,178753.1548426788,1.0738327956725389,445,1.1111111111111112,120.0,0
TCGA-AA-6276,198295,197516.16740032798,1.0039431334149649,449,0.2222222222222222,105.5,0
TCGA-AA-6277,177770,167100.04918914504,1.0638536664868206,448,0.4444444444444444,125.5,0
TCGA-AA-6278,202346,194036.73805376538,1.0428231376675288,450,0.0,119.5,0
TCGA-AA-6279,204109,188683.92450046894,1.0817508727379301,444,1.3333333333333335,128.5,0
TCGA-AA-6280,174021,160734.93050077962,1.082658258897595,446,0.8888888888888888,126.0,0
TCGA-AA-6281,190283,183547.52486267305,1.03669608262147,446,0.8888888888888888,124.0,0
TCGA-AA-6282,191918,181621.61911002535,1.0566913836603182,448,0.4444444444444444,120.0,0
TCGA-AA-6283,184603,184651.6692308484,0.9997364268026869,447,0.6666666666666667,117.5,0
TCGA-AA-6284,185489,169289.11149780345,1.0956936235228971,447,0.6666666666666667,124.5,0
TCGA-AA-6285,193682,178153.93531010614,1.0871609412549026,447,0.6666666666666667,123.5,0
TCGA-AA-6286,196455,180825.02757843537,1.0864369973055024,447,0.6666666666666667,122.0,0
TCGA-AA-6287,175394,168412.94644742418,1.0414520005726233,446,0.8888888888888888,122.0,0
TCGA-AA-6288,173898,159038.41889733623,1.0934339086472937,448,0.4444444444444444,126.0,0
TCGA-AA-6289,195663,188735.6457814458,1.0367040056999939,448,0.4444444444444444,117.5,0
TCGA-AA-6290,185014,184387.3197316121,1.0033987167300877,449,0.2222222222222222,115.0,0
TCGA-AA-6291,186638,173975.2224335703,1.0727849482777052,447,0.6666666666666667,114.5,0
TCGA-AA-6292,190588,175733.82526017775,1.0845265543945812,446,0.8888888888888888,113.5,0
TCGA-AA-6293,191615,185274.27684448694,1.0342234403151132,447,0.6666666666666667,128.5,0
TCGA-AA-6294,195455,191934.21062267307,1.0183437302078915,447,0.6666666666666667,114.0,0
