gene_id,gene_name
ENSG00000240809.1,CAP1P1
ENSG00000240813.2,AC015908.1
ENSG00000240823.3,RN7SL23P
ENSG00000240828.1,RPL21P4
ENSG00000240846.2,RPS15P9
ENSG00000240849.11,PEDS1
ENSG00000240853.3,RN7SL328P
ENSG00000240854.1,PSMC2P1
ENSG00000240857.2,RDH14
ENSG00000240859.3,AC093627.4
ENSG00000240861.1,AC009153.1
ENSG00000240864.3,IGKV1-16
ENSG00000240869.3,RN7SL128P
ENSG00000240870.2,RPL19P14
ENSG00000240873.1,RPS29P22
ENSG00000240874.1,AC025271.1
ENSG00000240875.6,LINC00886
ENSG00000240877.3,RN7SL521P
ENSG00000240881.1,AC068472.1
ENSG00000240882.1,AC063952.2
ENSG00000240889.1,NDUFB2-AS1
ENSG00000240890.2,AC020633.1
ENSG00000240891.8,PLCXD2
ENSG00000240893.1,LINC02042
ENSG00000240895.1,AC117430.1
ENSG00000240898.1,AC132942.1
ENSG00000240902.1,APOOP2
ENSG00000240905.3,RN7SL798P
ENSG00000240912.1,H2BP3
ENSG00000240914.1,RPL15P2
ENSG00000240915.2,AC120042.1
ENSG00000240919.1,AC022034.2
ENSG00000240922.1,LSAMP-AS1
ENSG00000240925.1,RPS20P31
ENSG00000240934.2,AC066616.1
ENSG00000240950.1,AC021074.1
ENSG00000240954.1,RPL4P1
ENSG00000240960.1,AC082651.2
ENSG00000240964.3,RN7SL751P
ENSG00000240966.3,RN7SL681P
ENSG00000240970.1,RPL23AP64
ENSG00000240972.2,MIF
ENSG00000240974.1,RPS27AP10
ENSG00000240975.1,AC021723.1
ENSG00000240983.1,AC090311.1
ENSG00000240990.10,HOXA11-AS
ENSG00000240991.3,RPL23AP67
ENSG00000240993.3,RN7SL459P
ENSG00000240995.2,AC069454.1
ENSG00000240996.1,AL157400.4
ENSG00000240997.3,RN7SL183P
ENSG00000241002.1,AC017007.3
ENSG00000241003.1,AC108860.1
ENSG00000241007.1,SEPTIN7P6
ENSG00000241008.1,AC044810.1
ENSG00000241014.2,AC114490.1
ENSG00000241015.2,TPM3P9
ENSG00000241026.1,AC105910.1
ENSG00000241030.1,RPL29P24
ENSG00000241032.3,RN7SL709P
ENSG00000241042.1,AL592431.2
ENSG00000241045.1,RPL7P43
ENSG00000241048.1,AC117386.1
ENSG00000241052.1,RPL23AP70
ENSG00000241057.2,AC004951.3
ENSG00000241058.4,NSUN6
ENSG00000241061.3,RPL5P1
ENSG00000241067.2,RPL17P40
ENSG00000241073.1,AC093019.2
ENSG00000241074.3,RN7SL813P
ENSG00000241081.1,RPL22P2
ENSG00000241082.3,RN7SL259P
ENSG00000241088.2,RPL17P44
ENSG00000241095.1,CYP51A1P1
ENSG00000241101.1,PRICKLE2-AS2
ENSG00000241103.1,RPL35AP11
ENSG00000241104.5,CEACAMP10
ENSG00000241105.1,AC022730.1
ENSG00000241106.8,HLA-DOB
ENSG00000241111.1,PRICKLE2-AS1
ENSG00000241112.1,RPL29P14
ENSG00000241119.2,UGT1A9
ENSG00000241120.1,HMGN1P8
ENSG00000241127.8,YAE1
ENSG00000241129.3,RPL22P19
ENSG00000241130.1,AC012100.1
ENSG00000241135.6,LINC00881
ENSG00000241143.1,RPL32P9
ENSG00000241144.3,RN7SL728P
ENSG00000241146.1,RPL7P41
ENSG00000241155.1,ARHGAP31-AS1
ENSG00000241157.1,AC104763.1
ENSG00000241158.7,ADAMTS9-AS1
ENSG00000241159.3,RN7SL160P
ENSG00000241162.3,RN7SL617P
ENSG00000241163.8,LINC00877
ENSG00000241168.1,AC128685.1
ENSG00000241169.1,FO393419.2
ENSG00000241170.3,AP001992.1
ENSG00000241172.3,RN7SL70P
ENSG00000241175.3,RN7SL494P
ENSG00000241179.1,AC010301.1
ENSG00000241183.1,AC009022.1
ENSG00000241185.2,AC005410.1
ENSG00000241186.10,TDGF1
ENSG00000241187.1,AC008379.1
ENSG00000241188.3,RN7SL165P
ENSG00000241198.3,RN7SL191P
ENSG00000241204.1,AC022730.2
ENSG00000241207.1,AC245047.5
ENSG00000241211.1,IQCJ-SCHIP1-AS1
ENSG00000241217.3,RN7SL809P
ENSG00000241218.1,CSP2
ENSG00000241219.1,AC078785.2
ENSG00000241220.1,AC078788.1
ENSG00000241224.8,C3orf85
ENSG00000241226.3,RN7SL836P
ENSG00000241228.1,RPL12P31
ENSG00000241229.3,RN7SL443P
ENSG00000241230.3,RN7SL801P
ENSG00000241231.2,AC068308.1
ENSG00000241233.4,KRTAP5-8
ENSG00000241243.3,RN7SL629P
ENSG00000241244.1,IGKV1D-16
ENSG00000241246.3,RN7SL302P
ENSG00000241250.1,RPL17P20
ENSG00000241251.2,AC090525.1
ENSG00000241255.1,AL136126.1
ENSG00000241258.7,CRCP
ENSG00000241269.1,AC093620.1
ENSG00000241278.1,ENPP7P4
ENSG00000241280.1,AC106712.1
ENSG00000241281.1,AC010683.1
ENSG00000241282.1,RPL34P33
ENSG00000241286.2,RPL29P25
ENSG00000241288.8,LINC02614
ENSG00000241293.1,PPATP1
ENSG00000241294.1,IGKV2-24
ENSG00000241307.1,AC104472.2
ENSG00000241313.3,WWTR1-AS1
ENSG00000241316.8,SUCLG2-AS1
ENSG00000241318.3,WDR82P2
ENSG00000241319.1,SETP6
ENSG00000241322.11,CDRT1
ENSG00000241333.3,RN7SL385P
ENSG00000241334.2,RPL35AP33
ENSG00000241336.2,LINC01487
ENSG00000241343.10,RPL36A
ENSG00000241346.1,SNRPCP11
ENSG00000241350.1,PMS2P11
ENSG00000241351.3,IGKV3-11
ENSG00000241352.3,AC007688.2
ENSG00000241356.2,OR5G3
ENSG00000241357.1,AC092849.1
ENSG00000241358.1,AC069528.1
ENSG00000241359.1,SYNPR-AS1
ENSG00000241360.2,PDXP
ENSG00000241361.8,SLC25A24P1
ENSG00000241362.2,RPL36AP43
ENSG00000241369.6,LINC01192
ENSG00000241370.6,RPP21
ENSG00000241388.5,HNF1A-AS1
ENSG00000241391.3,RN7SL234P
ENSG00000241395.3,RN7SL344P
ENSG00000241399.7,CD302
ENSG00000241400.1,AC022215.1
ENSG00000241404.7,EGFL8
ENSG00000241406.3,RN7SL515P
ENSG00000241409.1,AC064852.1
ENSG00000241411.1,AC104619.1
ENSG00000241413.3,RN7SL441P
ENSG00000241416.1,KRT8P13
ENSG00000241420.3,RN7SL505P
ENSG00000241429.1,EEF1A1P25
ENSG00000241431.1,RPL37P6
ENSG00000241438.1,TDGF1P6
ENSG00000241439.1,AC092903.1
ENSG00000241449.6,AC092666.1
ENSG00000241456.1,AC005996.1
ENSG00000241458.1,RPL7P19
ENSG00000241461.3,RN7SL182P
ENSG00000241464.3,RPL39P38
ENSG00000241468.8,ATP5MF
ENSG00000241469.9,LINC00635
ENSG00000241472.7,PTPRG-AS1
ENSG00000241473.1,AC108734.2
ENSG00000241475.1,AL160408.4
ENSG00000241478.1,HSPA8P9
ENSG00000241479.1,MECOM-AS1
ENSG00000241484.10,ARHGAP8
ENSG00000241489.8,AC244197.3
ENSG00000241490.1,AC093010.1
ENSG00000241493.1,AC018638.3
ENSG00000241494.1,AL355032.1
ENSG00000241499.1,AL132838.2
ENSG00000241506.1,PSMC1P1
ENSG00000241511.1,RPS15AP24
ENSG00000241520.1,AC098820.1
ENSG00000241525.4,AC141424.1
ENSG00000241527.1,CA15P1
ENSG00000241529.3,RN7SL767P
ENSG00000241532.1,AGGF1P3
ENSG00000241535.1,CBX5P1
ENSG00000241537.1,AC134050.1
ENSG00000241539.1,AC079804.1
ENSG00000241544.2,LINC02029
ENSG00000241546.1,AC092910.2
ENSG00000241547.1,ACTG1P20
ENSG00000241549.8,GUSBP2
ENSG00000241553.12,ARPC4
ENSG00000241556.1,AC018475.1
ENSG00000241560.7,ZBTB20-AS1
ENSG00000241562.2,RPL7P5
ENSG00000241563.4,CORT
ENSG00000241566.1,IGKV2D-24
ENSG00000241568.3,RN7SL338P
ENSG00000241570.8,PAQR9-AS1
ENSG00000241577.1,AC060234.3
ENSG00000241582.1,RPL23AP8
ENSG00000241587.3,RN7SL482P
ENSG00000241593.5,AC099542.1
ENSG00000241597.2,AC022121.1
ENSG00000241598.5,KRTAP5-4
ENSG00000241612.1,AC114728.1
ENSG00000241622.1,RARRES2P1
ENSG00000241625.3,RN7SL18P
ENSG00000241627.3,UBQLN4P1
ENSG00000241631.3,RN7SL316P
ENSG00000241634.1,AC069499.1
ENSG00000241635.8,UGT1A1
ENSG00000241640.2,AC092757.1
ENSG00000241641.1,RPS23P6
ENSG00000241644.2,INMT
ENSG00000241651.4,AC099340.1
ENSG00000241652.3,RN7SL253P
ENSG00000241654.1,RPL19P18
ENSG00000241656.1,UBA52P7
ENSG00000241657.1,TRBV11-2
ENSG00000241661.1,PPP1R2P6
ENSG00000241666.2,AL031733.2
ENSG00000241668.2,RPL19P11
ENSG00000241678.1,AC091564.1
ENSG00000241679.2,AC018450.1
ENSG00000241680.1,RPL31P49
ENSG00000241684.6,ADAMTS9-AS2
ENSG00000241685.10,ARPC1A
ENSG00000241693.2,RN7SL704P
ENSG00000241697.5,TMEFF1
ENSG00000241709.3,RN7SL265P
ENSG00000241717.1,VWFP1
ENSG00000241720.2,AL158847.1
ENSG00000241721.1,SUMO1P1
ENSG00000241722.2,AC083795.1
ENSG00000241723.1,AC074276.1
ENSG00000241735.2,FABP5P3
ENSG00000241738.1,ZNF90P1
ENSG00000241739.1,AC010469.2
ENSG00000241741.1,RPL7AP30
ENSG00000241743.4,XACT
ENSG00000241744.1,AC079953.1
ENSG00000241745.3,RN7SL788P
ENSG00000241746.1,AC104212.3
ENSG00000241749.4,RPSAP52
ENSG00000241755.1,IGKV1-9
ENSG00000241764.4,AC002467.1
ENSG00000241765.2,RPS26P45
ENSG00000241767.2,LINC01324
ENSG00000241769.7,LINC00893
ENSG00000241770.1,AC104411.1
ENSG00000241772.2,AC092620.1
ENSG00000241777.1,AC092185.1
ENSG00000241782.1,AP002812.1
ENSG00000241785.3,RN7SL390P
ENSG00000241788.2,COX6B1P2
ENSG00000241794.2,SPRR2A
ENSG00000241808.1,RPS15AP34
ENSG00000241810.1,HMGN2P13
ENSG00000241818.1,SCG5-AS1
ENSG00000241825.2,RPL7P42
ENSG00000241829.1,RPL21P54
ENSG00000241832.1,CECR3
ENSG00000241834.3,RN7SL149P
ENSG00000241837.7,ATP5PO
ENSG00000241838.3,AP000529.1
ENSG00000241839.10,PLEKHO2
ENSG00000241852.10,C8orf58
ENSG00000241853.1,AC097484.1
ENSG00000241859.7,ANOS2P
ENSG00000241860.7,AL627309.5
ENSG00000241868.3,RN7SL434P
ENSG00000241869.3,RN7SL363P
ENSG00000241877.1,AC095041.1
ENSG00000241878.11,PISD
ENSG00000241884.2,AC114401.1
ENSG00000241886.1,AC112496.1
ENSG00000241889.1,AC079944.2
ENSG00000241890.1,RPL13P4
ENSG00000241899.1,TPT1P3
ENSG00000241907.1,RPS20P4
ENSG00000241912.1,AC078788.2
ENSG00000241913.1,RPS29P21
ENSG00000241921.1,AC000372.1
ENSG00000241923.2,RPL14P3
ENSG00000241926.1,MTCO1P55
ENSG00000241929.1,AC108751.3
ENSG00000241932.1,RPL35AP34
ENSG00000241933.1,DENND6A-DT
ENSG00000241935.9,HOGA1
ENSG00000241939.3,RN7SL517P
ENSG00000241941.2,RPL32P26
ENSG00000241945.8,PWP2
ENSG00000241947.1,HNRNPA1P24
ENSG00000241954.1,AL021937.4
ENSG00000241956.10,AC109466.1
ENSG00000241959.3,RN7SL76P
ENSG00000241961.1,AC011037.1
ENSG00000241962.9,AC079447.1
ENSG00000241963.3,RN7SL655P
ENSG00000241965.2,RPS2P25
ENSG00000241973.11,PI4KA
ENSG00000241975.1,ELOCP19
ENSG00000241981.2,AF213884.1
ENSG00000241983.3,RN7SL566P
ENSG00000241984.2,RPL7AP2
ENSG00000241985.1,WWTR1-IT1
ENSG00000241990.5,PRR34-AS1
ENSG00000241991.1,AC114982.1
ENSG00000242017.1,ALG1L15P
ENSG00000242019.1,KIR3DL3
ENSG00000242020.3,RN7SL68P
ENSG00000242021.2,AC112493.1
ENSG00000242028.8,HYPK
ENSG00000242034.1,AC097493.1
ENSG00000242041.1,RPL35AP28
ENSG00000242042.1,LINC01743
ENSG00000242048.3,AC093583.1
ENSG00000242052.1,RPL10P7
ENSG00000242058.2,RPS4XP19
ENSG00000242060.1,RPS3AP49
ENSG00000242061.1,AL160314.1
ENSG00000242062.1,MARK2P6
ENSG00000242067.1,RPL9P28
ENSG00000242068.1,AC108734.3
ENSG00000242071.3,RPL7AP6
ENSG00000242072.1,AC092590.1
ENSG00000242076.2,IGKV1-33
ENSG00000242078.1,AC084864.1
ENSG00000242082.2,SLC5A4-AS1
ENSG00000242083.2,RPL7AP31
ENSG00000242085.1,RPS20P33
ENSG00000242086.8,MUC20-OT1
ENSG00000242087.2,RPL36AP41
ENSG00000242088.1,AC090602.1
ENSG00000242094.1,FOXP1-IT1
ENSG00000242097.1,AC068647.1
ENSG00000242100.2,RPL9P32
ENSG00000242101.3,RN7SL416P
ENSG00000242104.5,LINC02618
ENSG00000242110.8,AMACR
ENSG00000242111.1,TOPORSLP
ENSG00000242113.3,RN7SL124P
ENSG00000242114.6,MTFP1
ENSG00000242125.3,SNHG3
ENSG00000242134.2,RPL5P13
ENSG00000242135.2,RPL17P2
ENSG00000242136.1,AC093904.2
ENSG00000242137.1,RPL11P5
ENSG00000242140.1,AC083904.1
ENSG00000242142.1,SERBP1P3
ENSG00000242147.3,LASTR
ENSG00000242152.1,AC108729.1
ENSG00000242154.1,AC004884.2
ENSG00000242158.3,RN7SL361P
ENSG00000242159.1,ABCF2P1
ENSG00000242162.1,AC018639.1
ENSG00000242163.1,AL121769.1
ENSG00000242169.2,AC093789.1
ENSG00000242170.3,RN7SL329P
ENSG00000242173.10,ARHGDIG
ENSG00000242175.3,RN7SL127P
ENSG00000242182.3,RN7SL745P
ENSG00000242190.1,AC017015.2
ENSG00000242193.11,CRYZL2P
ENSG00000242197.2,AC098869.1
ENSG00000242198.1,AC008897.1
ENSG00000242199.1,AC022336.1
ENSG00000242206.2,RPS26P35
ENSG00000242207.1,HOXB-AS4
ENSG00000242208.1,RPL5P29
ENSG00000242209.1,AC006445.1
ENSG00000242216.3,RN7SL97P
ENSG00000242220.9,TCP10L
ENSG00000242221.9,PSG2
ENSG00000242222.1,AC092989.1
ENSG00000242229.1,RPS3AP14
ENSG00000242236.2,RN7SL594P
ENSG00000242241.3,RN7SL306P
ENSG00000242242.6,NECTIN3-AS1
ENSG00000242244.1,ATP5MC1P3
ENSG00000242247.11,ARFGAP3
ENSG00000242248.2,RPL7AP57
ENSG00000242251.3,RN7SL20P
ENSG00000242252.2,BGLAP
ENSG00000242256.3,RN7SL57P
ENSG00000242258.1,LINC00996
ENSG00000242259.9,C22orf39
ENSG00000242262.1,AC092597.1
ENSG00000242265.6,PEG10
ENSG00000242267.6,SKINT1L
ENSG00000242268.3,LINC02082
ENSG00000242272.1,AK2P2
ENSG00000242276.2,RPL5P3
ENSG00000242278.1,RPS3AP48
ENSG00000242282.6,AC108488.1
ENSG00000242290.2,ZBTB20-AS5
ENSG00000242291.1,RPL36AP51
ENSG00000242292.2,AC010631.1
ENSG00000242294.6,STAG3L5P
ENSG00000242295.1,AC087477.1
ENSG00000242296.2,DEFB109A
ENSG00000242299.1,AC073861.1
ENSG00000242307.1,RPS26P52
ENSG00000242308.2,AC048334.1
ENSG00000242314.1,RPL12P32
ENSG00000242315.3,RN7SL685P
ENSG00000242318.1,AC058823.1
ENSG00000242320.2,RPL21P126
ENSG00000242321.1,RPL23AP40
ENSG00000242324.1,AL049634.1
ENSG00000242325.1,RPS12P31
ENSG00000242327.1,AC023906.1
ENSG00000242329.1,AC007215.1
ENSG00000242330.3,RN7SL683P
ENSG00000242337.5,INHCAP
ENSG00000242338.6,BMS1P4
ENSG00000242352.2,FAM91A3P
ENSG00000242353.1,RPL12P30
ENSG00000242360.3,RN7SL272P
ENSG00000242364.1,AC108725.1
ENSG00000242366.3,UGT1A8
ENSG00000242371.1,IGKV1-39
ENSG00000242372.9,EIF6
ENSG00000242375.1,AL590705.3
ENSG00000242390.1,RPL6P9
ENSG00000242396.1,AC096536.2
ENSG00000242405.2,AC007537.1
ENSG00000242407.1,AC091179.1
ENSG00000242411.2,AC011506.1
ENSG00000242412.1,DBIL5P2
ENSG00000242419.5,PCDHGC4
ENSG00000242428.6,CFAP20DC-AS1
ENSG00000242430.3,RN7SL274P
ENSG00000242431.2,AC107398.1
ENSG00000242435.1,UPK3BP1
ENSG00000242436.3,RN7SL789P
ENSG00000242439.1,AC127024.1
ENSG00000242440.2,LINC02046
ENSG00000242441.8,GTF2A1L
ENSG00000242444.3,AC007207.1
ENSG00000242445.1,RPL7AP11
ENSG00000242457.1,RBBP4P2
ENSG00000242472.1,IGHJ5
ENSG00000242473.1,KIR2DP1
ENSG00000242474.3,AC093627.5
ENSG00000242477.1,AC091429.1
ENSG00000242485.6,MRPL20
ENSG00000242488.2,AF107885.1
ENSG00000242493.3,RN7SL37P
ENSG00000242498.8,ARPIN
ENSG00000242507.6,FO393401.1
ENSG00000242510.1,NDUFB4P1
ENSG00000242512.9,LINC01206
ENSG00000242515.5,UGT1A10
ENSG00000242516.2,LINC00960
ENSG00000242520.5,MAGEA5
ENSG00000242522.1,KLHL6-AS1
ENSG00000242525.1,OR7E100P
ENSG00000242527.1,AC100771.1
ENSG00000242531.1,AC083798.1
ENSG00000242534.2,IGKV2D-28
ENSG00000242537.1,MRE11P1
ENSG00000242540.3,AC010729.2
ENSG00000242550.6,SERPINB10
ENSG00000242551.2,POU5F1P6
ENSG00000242553.1,AP001432.1
ENSG00000242559.3,RN7SL144P
ENSG00000242562.1,DCAF13P1
ENSG00000242571.1,RPL21P11
ENSG00000242574.9,HLA-DMB
ENSG00000242575.1,TUBAP13
ENSG00000242578.1,AC073288.2
ENSG00000242580.1,IGKV1D-43
ENSG00000242583.1,KMT5AP3
ENSG00000242588.6,AC108010.1
ENSG00000242593.7,AC006148.1
ENSG00000242595.1,RPL26P26
ENSG00000242599.7,CSAG4
ENSG00000242600.8,MBL1P
ENSG00000242602.1,RPL35AP13
ENSG00000242607.1,RPS3AP34
ENSG00000242608.1,RPS23P5
ENSG00000242609.1,CCDC137P
ENSG00000242610.2,OR5BH1P
ENSG00000242611.2,AC093627.6
ENSG00000242612.7,DECR2
ENSG00000242613.1,AC063952.3
ENSG00000242615.1,AC022415.1
ENSG00000242616.4,GNG10
ENSG00000242622.2,AC092910.3
ENSG00000242628.6,AC009228.1
ENSG00000242634.1,RPS24P16
ENSG00000242636.1,RPL21P129
ENSG00000242640.1,RPS29P11
ENSG00000242641.6,LINC00971
ENSG00000242651.3,RN7SL862P
ENSG00000242653.3,RN7SL132P
ENSG00000242657.3,RN7SL581P
ENSG00000242659.1,AC108693.2
ENSG00000242660.1,AC015911.1
ENSG00000242661.1,RPS3AP43
ENSG00000242667.1,AC087385.2
ENSG00000242668.3,RN7SL317P
ENSG00000242670.1,RPL22P13
ENSG00000242675.1,RPS16P9
ENSG00000242683.1,RPL12P21
ENSG00000242686.4,PDE6B-AS1
ENSG00000242689.3,CNTF
ENSG00000242692.1,RPS27AP1
ENSG00000242696.3,RN7SL40P
ENSG00000242697.2,RPL5P12
ENSG00000242703.1,CCT4P1
ENSG00000242705.1,ICE2P2
ENSG00000242706.2,RPS27AP9
ENSG00000242707.3,RN7SL362P
ENSG00000242715.8,CCDC169
ENSG00000242719.3,RN7SL806P
ENSG00000242727.2,AC104687.1
ENSG00000242731.3,FAM86LP
ENSG00000242732.4,RTL5
ENSG00000242736.1,TRBV1
ENSG00000242737.1,AC012170.1
ENSG00000242741.2,LINC02005
ENSG00000242747.1,AC090515.1
ENSG00000242748.1,RPL23AP81
ENSG00000242753.2,AL445430.2
ENSG00000242756.2,RHOT1P3
ENSG00000242759.8,LINC00882
ENSG00000242766.1,IGKV1D-17
ENSG00000242767.1,ZBTB20-AS4
ENSG00000242770.2,CD200R1L-AS1
ENSG00000242779.7,ZNF702P
ENSG00000242781.2,LINC02050
ENSG00000242790.1,AC104831.1
ENSG00000242791.2,AC117395.1
ENSG00000242795.2,AC007849.1
ENSG00000242797.3,GLYCTK-AS1
ENSG00000242798.1,AC073842.2
ENSG00000242802.9,AP5Z1
ENSG00000242807.1,RPL26P31
ENSG00000242808.10,SOX2-OT
ENSG00000242814.2,AC113398.1
ENSG00000242818.3,RN7SL846P
ENSG00000242828.1,AC068756.1
ENSG00000242829.1,RPS26P21
ENSG00000242837.1,RPL21P13
ENSG00000242841.1,KRT8P35
ENSG00000242849.2,ALDOAP1
ENSG00000242852.7,ZNF709
ENSG00000242853.3,RN7SL749P
ENSG00000242858.1,AC020899.1
ENSG00000242860.3,RN7SL180P
ENSG00000242861.1,AL591895.1
ENSG00000242863.3,RN7SL677P
ENSG00000242866.10,STRC
ENSG00000242876.3,RN7SL812P
ENSG00000242880.2,AC026341.1
ENSG00000242882.1,RPL5P11
ENSG00000242887.1,IGHJ3
ENSG00000242888.1,AL133368.1
ENSG00000242889.3,RN7SL449P
ENSG00000242893.3,RN7SL413P
ENSG00000242894.3,RN7SL634P
ENSG00000242899.1,RPL7P16
ENSG00000242902.1,FLNC-AS1
ENSG00000242908.6,AADACL2-AS1
ENSG00000242912.3,RN7SL384P
ENSG00000242922.2,RPL21P104
ENSG00000242925.1,PLCH1-AS2
ENSG00000242931.1,RPL7P49
ENSG00000242941.1,RPL12P7
ENSG00000242948.1,EPS15P1
ENSG00000242950.7,ERVW-1
ENSG00000242951.1,AC007182.2
ENSG00000242952.1,RPSAP3
ENSG00000242953.1,AC139453.1
ENSG00000242958.1,AC040975.1
ENSG00000242960.1,FTH1P23
ENSG00000242963.1,AC026336.1
ENSG00000242968.1,AC096992.1
ENSG00000242970.2,AC068522.1
ENSG00000242971.3,RN7SL233P
ENSG00000242973.6,AL591242.1
ENSG00000242978.1,PPIAP83
ENSG00000242979.1,RPS15AP18
ENSG00000242983.1,CABYRP1
ENSG00000242986.2,RPL21P99
ENSG00000242990.2,RPL13AP23
ENSG00000242992.3,FTH1P4
ENSG00000242993.1,AP000870.1
ENSG00000242995.1,AL161757.1
ENSG00000242999.3,RN7SL239P
ENSG00000243004.6,AC005062.1
ENSG00000243005.3,RN7SL16P
ENSG00000243007.1,RPL12P35
ENSG00000243008.2,AL359538.1
ENSG00000243014.1,PTMAP8
ENSG00000243016.1,AC112482.1
ENSG00000243018.1,AC005486.1
ENSG00000243020.1,RPL7P39
ENSG00000243022.1,MARK3P3
ENSG00000243023.2,UBA52P3
ENSG00000243024.6,AC012158.1
ENSG00000243025.1,MTAPP1
ENSG00000243027.3,RN7SL354P
ENSG00000243029.3,RN7SL635P
ENSG00000243033.2,GAPDHP47
ENSG00000243038.1,AL117692.1
ENSG00000243049.3,RN7SL33P
ENSG00000243051.3,RN7SL269P
ENSG00000243053.2,RPL31P58
ENSG00000243055.1,GK-AS1
ENSG00000243056.2,EIF4EBP3
ENSG00000243058.1,RPL39P33
ENSG00000243063.1,IGKV3-7
ENSG00000243064.8,ABCC13
ENSG00000243066.3,RN7SL842P
ENSG00000243069.8,ARHGEF26-AS1
ENSG00000243071.1,AC107032.1
ENSG00000243081.2,AC092894.1
ENSG00000243083.7,LINC00870
ENSG00000243094.1,AC079203.1
ENSG00000243095.1,RPL3P10
ENSG00000243099.1,AC020983.1
ENSG00000243101.1,RPS3P7
ENSG00000243103.3,RN7SL452P
ENSG00000243104.1,MTND4LP14
ENSG00000243107.1,AC000120.1
ENSG00000243116.1,AC092943.1
ENSG00000243122.1,AC016304.1
ENSG00000243129.2,AC023790.1
ENSG00000243130.8,PSG11
ENSG00000243135.6,UGT1A3
ENSG00000243137.8,PSG4
ENSG00000243141.2,RPL23AP66
ENSG00000243144.7,AC079760.2
ENSG00000243147.8,MRPL33
ENSG00000243155.1,AL162431.1
ENSG00000243156.9,MICAL3
ENSG00000243160.1,AC093270.2
ENSG00000243164.1,AC087879.1
ENSG00000243167.1,RPS10P28
ENSG00000243173.3,RN7SL861P
ENSG00000243175.1,RPSAP36
ENSG00000243176.6,AC092944.1
ENSG00000243179.1,AC110769.1
ENSG00000243181.2,AC087343.1
ENSG00000243187.1,CCDC39-AS1
ENSG00000243188.1,HNRNPA1P17
ENSG00000243193.4,PRKAR2B-AS1
ENSG00000243199.1,AC115223.1
ENSG00000243224.1,AC006252.1
ENSG00000243225.2,AC007686.1
ENSG00000243227.3,RN7SL55P
ENSG00000243230.1,AC011005.4
ENSG00000243232.6,PCDHAC2
ENSG00000243234.1,AC010326.1
ENSG00000243236.6,GSTA9P
ENSG00000243238.1,IGKV2-30
ENSG00000243243.5,AC073130.2
ENSG00000243244.7,STON1
ENSG00000243250.1,RPS6P16
ENSG00000243256.1,RPL30P14
ENSG00000243257.1,MTCO2P29
ENSG00000243260.3,RN7SL558P
ENSG00000243264.2,IGKV2D-29
ENSG00000243265.1,RPL23AP55
ENSG00000243267.3,RN7SL614P
ENSG00000243273.1,AC020636.1
ENSG00000243276.6,AC068633.1
ENSG00000243279.4,PRAF2
ENSG00000243280.2,AC093663.2
ENSG00000243284.1,VSIG8
ENSG00000243289.1,AGAP13P
ENSG00000243290.3,IGKV1-12
ENSG00000243295.2,AC126121.3
ENSG00000243297.2,RPL31P61
ENSG00000243302.3,AC018638.4
ENSG00000243303.1,AC103987.1
ENSG00000243304.3,AC008494.1
ENSG00000243307.2,POM121L6P
ENSG00000243312.3,AC093827.1
ENSG00000243313.2,RN7SL285P
ENSG00000243314.1,AC106707.2
ENSG00000243316.7,GUCY2GP
ENSG00000243317.8,STMP1
ENSG00000243319.7,FGF14-IT1
ENSG00000243321.3,LINC01998
ENSG00000243323.7,PTPRVP
ENSG00000243328.1,AC083982.1
ENSG00000243333.3,RN7SL174P
ENSG00000243335.10,KCTD7
ENSG00000243339.3,RN7SL738P
ENSG00000243345.1,AC093714.2
ENSG00000243349.2,AL358394.2
ENSG00000243352.3,RN7SL8P
ENSG00000243353.1,RPS29P19
ENSG00000243359.3,RN7SL815P
ENSG00000243364.8,EFNA4
ENSG00000243365.3,RN7SL278P
ENSG00000243368.2,MCCC1-AS1
ENSG00000243370.3,RN7SL775P
ENSG00000243373.3,RN7SL173P
ENSG00000243384.1,AC119424.1
ENSG00000243385.2,AC094085.1
ENSG00000243388.1,RPL3P3
ENSG00000243389.1,AC012442.2
ENSG00000243396.1,AC084198.1
ENSG00000243398.3,RN7SL141P
ENSG00000243402.1,AC022973.2
ENSG00000243403.1,AC090543.2
ENSG00000243404.2,RPL35AP32
ENSG00000243406.6,MRPS31P5
ENSG00000243414.6,TICAM2
ENSG00000243415.2,AC107021.1
ENSG00000243417.1,RPS3AP18
ENSG00000243420.3,RN7SL734P
ENSG00000243422.2,RPL23AP49
ENSG00000243423.1,AC004223.1
ENSG00000243426.3,RN7SL454P
ENSG00000243429.1,OR7E29P
ENSG00000243431.1,RPL5P30
ENSG00000243433.1,AC010973.1
ENSG00000243437.3,RN7SL370P
ENSG00000243438.1,LARP1BP2
ENSG00000243445.1,AC106820.1
ENSG00000243446.3,RN7SL284P
ENSG00000243449.6,C4orf48
ENSG00000243455.3,RPS18P13
ENSG00000243466.1,IGKV1-5
ENSG00000243468.5,INGX
ENSG00000243469.1,RPL7P51
ENSG00000243477.6,NAA80
ENSG00000243478.9,AOX2P
ENSG00000243479.3,MNX1-AS1
ENSG00000243480.7,AMY2A
ENSG00000243488.3,RN7SL337P
ENSG00000243489.4,KRTAP10-11
ENSG00000243491.1,AC082651.3
ENSG00000243494.1,AC011476.1
ENSG00000243495.1,GMFBP1
ENSG00000243498.2,UBA52P5
ENSG00000243499.1,RPS6P21
